exam,year,session,shift,paperId,paper,firestoreCount,qdrantCount,matchedCount,missingVectors,orphanVectors,duplicateVectors,provenanceErrors,trustTierErrors,acceptedCount,coveragePercent,status
UGC_NET,2014,June,,src_ugc_net_english_30_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2014,December,,src_ugc_net_law_58_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2015,June,,src_ugc_net_sociology_05_2015_june_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2012,June,,src_ugc_net_law_58_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2012,December,,src_ugc_net_political_science_02_2012_december_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_public_admin_14_2012_june_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2013,December,,src_ugc_net_political_science_02_2013_december_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_cs_87_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2013,June,,src_ugc_net_home_science_12_2013_june_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2014,December,,src_ugc_net_sociology_05_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2015,December,,src_ugc_net_home_science_12_2015_december_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
SSC_CGL,2023,,,src_ssc_cgl_2023_tier_1_tier_2_solved_papers_adda247_ssc_edit,Tier 1 & Tier 2 Solved Papers,5139,4662,4662,272,0,0,0,0,4934,94.5,PARTIAL
UGC_NET,2013,June,,src_ugc_net_population_studies_15_2013_june_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
JEE_MAIN,2026,Session 2 (Apr),Shift 1,src_jee_main_2026_session_2_apr_shift_1_nta_official_que,,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2017,January,,src_ugc_net_cs_87_2017_january_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UPSC_CSE,2025,,,src_upsc_cse_2025_csat_paper_2_prelims_upsc_official_cs,CSAT Paper 2 (Prelims),96,96,96,0,0,0,0,0,96,100,COMPLETE
NEET_UG,2021,,,src_neet_ug_2021_neet_ug_solutions_analysis_testbook_medical,NEET UG Solutions & Analysis,223,30,30,0,0,0,0,0,30,100,COMPLETE
UGC_NET,2015,December,,src_ugc_net_public_admin_14_2015_december_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2014,June,,src_ugc_net_management_17_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2011,December,,src_ugc_net_english_30_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_law_58_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_economics_01_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_english_30_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
JEE_ADVANCED,2024,,,src_jee_advanced_2024_paper_1_iit_official_arc,Paper 1,13,9,9,0,0,0,0,0,9,100,COMPLETE
UGC_NET,2014,June,,src_ugc_net_cs_87_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2012,December,,src_ugc_net_management_17_2012_december_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2015,June,,src_ugc_net_political_science_02_2015_june_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2017,November,,src_ugc_net_philosophy_03_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2011,December,,src_ugc_net_geography_80_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2013,June,,src_ugc_net_geography_80_2013_june_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UPSC_CSE,2020,,,src_upsc_cse_2020_gs_paper_1_prelims_upsc_official_cs,GS Paper 1 (Prelims),100,100,100,0,0,0,0,0,100,100,COMPLETE
UGC_NET,2011,December,,src_ugc_net_philosophy_03_2011_december_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_philosophy_03_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
NEET_UG,2022,,,src_neet_ug_2022_neet_ug_full_paper_nta_neet_officia,NEET UG Full Paper,224,36,36,0,0,0,0,0,36,100,COMPLETE
NEET_UG,2013,,,src_neet_ug_2013_neet_ug_solutions_analysis_testbook_medical,NEET UG Solutions & Analysis,211,17,17,0,0,0,0,0,17,100,COMPLETE
UGC_NET,2012,December,,src_ugc_net_cs_87_2012_december_paper_iii,Paper III,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
BPSC_CCE,2024,,,src_bpsc_cce_2024_solved_practice_paper_drishti_ias_bpsc,Solved Practice Paper,201,158,158,0,0,0,150,0,158,100,COMPLETE
SSC_CGL,2023,,Shift 1,src_ssc_cgl_2023_shift_1_tier_1_cbt_ssc_official_tie,Tier 1 CBT,2368,2158,2158,110,0,0,0,0,2268,95.1,PARTIAL
UGC_NET,2009,December,,src_ugc_net_political_science_02_2009_december_paper_ii,Paper II,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2014,June,,src_ugc_net_home_science_12_2014_june_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2014,June,,src_ugc_net_general_00_2014_june_paper_i_set_z_4,Paper I,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2014,December,,src_ugc_net_home_science_12_2014_december_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2013,June,,src_ugc_net_sociology_05_2013_june_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2017,January,,src_ugc_net_psychology_04_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2012,June,,src_ugc_net_psychology_04_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2016,July,,src_ugc_net_history_06_2016_july_paper_ii,Paper II,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UGC_NET,2011,June,,src_ugc_net_commerce_08_2011_june_paper_ii,Paper II,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2013,June,,src_ugc_net_education_09_2013_june_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UPSC_CSE,2020,,,src_upsc_cse_2020_gs_paper_1_2_detailed_explanations_drishti_ias_edit,GS Paper 1 & 2 Detailed Explanations,100,100,100,0,0,0,0,0,100,100,COMPLETE
UGC_NET,2017,January,,src_ugc_net_public_admin_14_2017_january_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2017,November,,src_ugc_net_law_58_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2017,November,,src_ugc_net_sociology_05_2017_november_paper_iii,Paper III,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
UGC_NET,2015,June,,src_ugc_net_education_09_2015_june_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2015,December,,src_ugc_net_geography_80_2015_december_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2016,July,,src_ugc_net_population_studies_15_2016_july_paper_ii,Paper II,1952,0,0,110,0,0,1842,0,110,0,PARTIAL_UNINDEXED
UGC_NET,2014,December,,src_ugc_net_education_09_2014_december_paper_ii,Paper II,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2015,June,,src_ugc_net_philosophy_03_2015_june_paper_iii,Paper III,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2015,December,,src_ugc_net_population_studies_15_2015_december_paper_ii,Paper II,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
UGC_NET,2010,December,,src_ugc_net_cs_87_2010_december_paper_ii,Paper II,1340,0,0,46,0,0,1294,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2018,July,,src_ugc_net_law_58_2018_july_paper_ii,Paper II,1374,79,71,87,8,0,1284,0,158,44.9,PARTIAL
UGC_NET,2014,June,,src_ugc_net_psychology_04_2014_june_paper_iii,Paper III,3749,1,1,232,0,0,3517,0,233,0.4,PARTIAL
UGC_NET,2011,June,,src_ugc_net_political_science_02_2011_june_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
UGC_NET,2011,December,,src_ugc_net_history_06_2011_december_paper_iii,Paper III,1562,0,0,100,0,0,1462,0,100,0,PARTIAL_UNINDEXED
JEE_ADVANCED,2025,,,src_jee_advanced_2025_paper_2_iit_official_arc,Paper 2,0,0,0,0,0,0,0,0,0,0,SOURCE_AVAILABLE_NOT_INGESTED
JEE_MAIN,2021,Session 2 (Apr),Shift 2,src_jee_main_2021_session_2_apr_shift_2_nta_official_que,,710,713,710,0,3,0,0,0,710,100,COMPLETE
UGC_NET,2013,December,,src_ugc_net_psychology_04_2013_december_paper_ii,Paper II,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_law_58_2012_june_paper_ii,Paper II,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2009,December,,src_ugc_net_history_06_2009_december_paper_iii,Paper III,724,0,0,46,0,0,678,0,46,0,PARTIAL_UNINDEXED
UGC_NET,2012,June,,src_ugc_net_general_00_2012_june_paper_i_set_w_1,Paper I,3646,0,0,247,0,0,3399,0,247,0,PARTIAL_UNINDEXED
UGC_NET,2013,June,,src_ugc_net_commerce_08_2013_june_paper_iii,Paper III,3756,0,0,246,0,0,3510,0,246,0,PARTIAL_UNINDEXED
UGC_NET,2017,November,,src_ugc_net_sociology_05_2017_november_paper_ii,Paper II,3875,11,11,232,0,0,3643,0,243,4.5,PARTIAL
JEE_MAIN,2020,Session 1 (Jan),Shift 2,src_jee_main_2020_session_1_jan_shift_2_nta_official_que,,222,0,0,222,0,0,0,0,222,0,PARTIAL_UNINDEXED
BPSC_CCE,2025,71st Integrated CCE Prelims,,,General Studies (Paper 1),150,150,150,0,0,0,150,0,150,100,NOT_IN_REGISTRY
IBPS_PO,2021,Prelims,Concept Drill,,Practice Set,1,1,1,0,0,0,0,0,1,100,NOT_IN_REGISTRY
undefined,,,Concept Drill,,Practice Set,1,1,1,0,0,0,1,0,1,100,NOT_IN_REGISTRY
undefined,,,,,,3,0,0,0,0,0,3,0,0,0,NOT_IN_REGISTRY
NEET_UG,2026,Main,,,NEET UG 2026 (Code 13),180,157,157,0,0,0,0,0,157,100,NOT_IN_REGISTRY
NEET_UG,2026,Re-NEET,,,NEET UG 2026 Re-NEET (Code 50),180,146,146,0,0,0,0,0,146,100,NOT_IN_REGISTRY
SSC_CHSL,2025,Practice Bank,,,Tier 1 Complete,1595,1595,1595,0,0,0,0,0,1595,100,NOT_IN_REGISTRY
UPSC_CSE,2011,General Studies Paper I,Set A,,General Studies Paper I,100,100,100,0,0,0,0,0,100,100,NOT_IN_REGISTRY
UPSC_CSE,2012,General Studies Paper I,Set A,,General Studies Paper I,100,100,100,0,0,0,0,0,100,100,NOT_IN_REGISTRY
UPSC_CSE,2013,General Studies Paper I,Set A,,General Studies Paper I,100,100,100,0,0,0,0,0,100,100,NOT_IN_REGISTRY
UPSC_CSE,2014,General Studies Paper I,Set A,,General Studies Paper I,97,97,97,0,0,0,0,0,97,100,NOT_IN_REGISTRY
UPSC_CSE,2015,General Studies Paper I,Set A,,General Studies Paper I,99,99,99,0,0,0,0,0,99,100,NOT_IN_REGISTRY
UPSC_CSE,2016,General Studies Paper I,Set A,,General Studies Paper I,100,100,100,0,0,0,0,0,100,100,NOT_IN_REGISTRY
UPSC_CSE,2017,General Studies Paper I,Set A,,General Studies Paper I,93,93,93,0,0,0,0,0,93,100,NOT_IN_REGISTRY
UPSC_CSE,2018,General Studies Paper I,Set A,,General Studies Paper I,99,99,99,0,0,0,0,0,99,100,NOT_IN_REGISTRY
